lab_id;age;error;latitude;longitude;SITETYPE 
Beta-1787559;1321;40;64.0002171929386;32.9329430519612;
OxA-2943775;2025;25;32.3605239977685;22.658257949504;
Ua-1600396;1672;59;67.6933630727022;17.7487916464843;
OxA-3122423;1185;70;50.5153024981655;9.97474715585807;
GrA-373608;1527;170;42.9493456845881;-7.32576419655291;
Beta-1950053;1193;39;29.0226467857071;-4.73188387604388;
Beta-2908372;1028;43;61.1877272265916;9.42801955606049;
Ua-2392852;5052;45;23.922130280822;8.63860446519813;
Gif-847729;5866;80;77.4546808639422;15.9982369182235;
Beta-2425886;2106;70;20.4022351771459;3.41992290514093;
Ly-2028331;2279;50;67.1584950547145;56.799087729337;
OxA-99214;771;50;46.1943689589541;45.4753896805041;
OxA-891850;1131;26;34.984582898907;2.83187631884106;
GrN-846480;3375;60;28.0024382190063;32.473555508205;
Beta-2133328;1723;35;47.5631997440968;19.9948840282287;
OxA-1037026;2904;30;25.1829930893281;22.5802430139486;
AA-3080938;882;90;46.5479642365892;16.0078209990647;
Beta-2708396;469;60;30.1495614114396;-7.65923121939363;
OxA-1930729;124;25;41.544774994556;21.2407120724144;
Ly-1874830;520;20;23.1693315017366;30.7826353155008;
GrN-1588814;3778;60;22.8500803282616;-14.4642303569491;
OxA-2806341;279;55;47.5210587419016;45.870709708256;
OxA-2172476;1928;60;30.0904349900822;10.545001249205;
Beta-2001166;4682;40;37.8084870290669;22.6350535230917;
Ua-279824;1034;60;60.3326007129557;53.7170837320788;
GrA-1460468;897;75;25.3725566518732;27.8026475234866;
OxA-1275192;864;58;62.4349249950715;11.1651325481939;
Ua-393008;211;75;42.6166475006378;47.3154498883961;
Beta-538816;746;35;29.6713832591174;15.5976124423651;
OxA-2144610;1121;45;49.5906755434003;43.9552346900413;
OxA-508210;5826;55;45.6643595112408;11.0039674923154;
GrA-395944;6203;45;46.507847466534;5.5150516832597;
GrA-509362;4299;35;48.8758619313449;9.45005604313844;
Ua-2154279;2119;65;46.5251890792681;3.49505762213625;
GrN-1194461;4025;29;40.3014242581032;30.6571483750575;
OxA-3008219;1399;40;39.5754056283626;31.1352109144194;
OxA-1202644;4242;33;37.8593828618766;-2.16122975671566;
Bln-1000271;1526;50;26.928848415005;14.2780823813382;
OxA-2389990;834;25;29.6426405323008;10.4025715501046;
Beta-437573;3647;27;52.8562524869633;-7.71965306118724;
Gif-1532723;3360;29;34.9521550340734;5.34649077045515;
Ua-508702;2152;35;65.0810869700821;51.2919086714789;
Ly-2508811;1194;110;40.6716761141461;38.7183175939253;
Gif-2695518;282;140;39.1779141929949;37.2541073296884;
AA-1238872;3951;40;59.2112037280158;17.3269823137904;
Beta-98586;72;50;55.3581790947541;42.7089204310808;
OxA-1195726;6270;100;23.4524535134986;-1.70706493833734;
OxA-27533;8140;30;22.2010069292894;-16.2719163747203;
GrN-3047792;4031;60;41.7939055589002;21.7445965782592;
AA-2876990;1564;80;36.8315549250534;10.6718696367928;
OxA-2375580;3149;30;56.5477243038138;46.5208806734261;
GrA-3056002;9497;70;27.809515644276;16.3370133367712;
Gif-2376731;6217;65;56.373470112752;51.7271717484616;
OxA-2921176;46;29;48.5550723917889;30.2958202748753;
KN-3008104;1660;42;30.3691600672994;5.27575640420622;
GrA-1305731;2011;30;21.776493618968;-13.6421003927628;
OxA-356921;1336;140;25.3308565107491;23.0411193268167;
KN-2664719;5614;20;44.4866472721973;40.434902454571;
OxA-439731;2308;60;68.4612648564394;64.0219294994733;
GrN-3137275;3743;23;39.6382458839261;41.0972271747623;
GrN-35633;134;60;26.0595984426114;-1.79798396097884;
Ly-1558437;4637;40;24.7222836745995;22.4115810250238;
Ly-1683916;2637;95;26.7407872080914;5.89944352420902;
OxA-1776002;2905;60;35.2107397925972;39.6595672857786;
Beta-2720725;68;75;68.9959708219637;21.3121913545505;
GrA-892867;2663;24;57.7802910591456;40.2097537682162;
Ua-991450;613;150;30.8308702680746;30.3597852061984;
Beta-1621634;1203;51;44.6780981056843;18.2869605356836;
GrA-2532983;1925;50;37.8027051897362;14.1498670900508;
OxA-1424227;6269;19;49.2445536382322;25.9324454249468;
Gif-1107348;65;110;47.7367325168329;26.3498382015187;
Beta-2448709;1469;40;61.437930059811;44.9336277644519;
Beta-581560;3800;170;40.731383816153;-3.0508689498788;
GrN-371647;1880;27;44.15974108261;26.4587801006316;
Ua-2451290;3201;50;48.4810933564914;50.0825355171975;
KN-2459979;2261;260;35.0547747769697;32.9946095822808;
OxA-324797;4228;100;64.285151734227;58.5487139902685;
GrA-769801;5876;160;64.2214866330278;14.293553114846;
GrN-1060183;2720;70;60.2068227280424;22.4689592077508;
Beta-2408966;1950;100;24.1557502808814;24.810899216705;
GrN-2256761;943;30;38.8353663315262;38.6845579220069;
AA-899289;2974;45;65.5169326808526;54.1354949385498;
Gif-736405;4253;60;21.5909900495795;-15.1659237887478;
OxA-1994724;2016;80;60.9661083468599;10.0856796014681;
AA-3020670;3575;40;25.3489087218658;18.6588254979467;
Beta-1575955;5493;32;65.0615381300563;60.6110488555624;
GrA-51036;54;310;56.719034016746;22.0901438853878;
Beta-3043399;2185;45;48.0263929633737;40.3158938648106;
Beta-2588361;252;42;45.5992046152761;17.971067673761;
Ua-176679;936;55;33.5671413963696;7.95510027440203;
GrN-2654048;1357;50;51.6638269617395;22.1533847198218;
Bln-727107;2055;60;67.2335947950075;18.5988930303033;
GrA-2442668;716;140;62.0793844393468;52.3242302675431;
Beta-1566847;4451;50;35.5669868271808;-0.446062092766858;
OxA-1839332;2783;100;40.4710056361418;-4.74667308500532;
Ua-1980462;2551;32;38.9535666456648;-3.98969763620805;
Beta-301493;7089;190;26.0898185539444;3.90410610272029;
Ly-1154321;4485;50;45.5480867957212;2.30836721182497;
Beta-1801118;912;70;23.6725446731073;0.65133219358748;
AA-2492126;320;40;63.1077186691306;30.3518520684042;
KN-1374015;5881;110;27.6968899514886;12.6083359646995;
Beta-2590594;1457;30;67.0835187815566;63.3024749845597;
Ua-1207968;2580;120;27.0808888532428;4.15968836851993;
GrA-1388450;2711;40;60.1762941754096;40.0583093286671;
Beta-2080730;2823;30;55.0377526033184;52.2079016441762;
Ly-139049;1750;50;23.8281100645543;-0.950160810982218;
Gif-1132822;887;30;59.91285131114;15.5238526439158;
Bln-1649294;5191;65;20.4365930122273;23.4531786469329;
OxA-22560;379;160;57.0169559315578;33.5980039568367;
Ly-1821235;664;45;39.407909977802;37.9978762404931;
OxA-1816733;470;140;61.7961355250359;7.15600006611206;
Ua-511253;767;80;26.5737673510837;19.8966175824839;
Gif-1161494;102;36;57.6603305944938;30.9046223949363;
KN-1359286;478;169;67.0143073069544;56.6650711393602;
Ly-2941414;1112;130;26.8866247033129;7.89029634929979;
OxA-1043162;3245;176;60.353421942585;32.4799639382988;
Beta-2052336;1180;110;28.3011301547976;19.2036832536745;
OxA-970013;1444;30;53.5873533800137;9.30379969576791;
OxA-1474864;1186;36;56.963176405853;31.2342387469545;
Beta-2890516;761;65;48.6112941252054;43.2987115246106;
Beta-755499;3013;40;37.5146050683757;41.9608959824764;
Ua-475156;772;90;69.8158717280622;26.8015724102931;
GrA-1521416;319;40;31.0386481954226;35.0698010940623;
OxA-1607312;2948;45;25.4569760077653;-12.1917660318151;
Beta-2525231;12290;75;30.5137071528998;25.4568478012314;
OxA-2107134;8832;40;28.3501845248353;20.1370586619269;
OxA-2113885;4992;40;31.7239262223173;20.8604236985984;
OxA-479804;168;80;46.7141676883049;34.3904351699607;
GrA-1361417;131;40;39.5423744652605;-2.66011860353842;
OxA-1646538;1575;38;37.0431032857131;37.0097722692775;
OxA-1619191;5225;50;40.3850342125704;43.97544185494;
OxA-2930865;4635;39;23.1529996675131;-15.9683752547546;
AA-1833732;696;50;37.4249388023816;-2.37409692838387;
GrN-1589384;962;120;55.4573885448975;57.4815363194625;
Beta-909438;927;70;26.3644857726821;28.9887629168847;
OxA-929027;4182;40;58.5099325215441;16.2017519275539;
OxA-2108450;130;45;24.8118865614394;27.801430465581;
OxA-180973;2240;210;21.8127131847694;6.35179896673018;
GrN-2520856;221;140;54.300503186238;-9.36223364598004;
Beta-2604249;1252;30;63.5593986652704;14.5062716542504;
Ua-471718;1140;56;47.4145893195924;36.4361707003914;
Beta-1286464;1725;25;45.7671363609051;40.5689289097876;
Ua-2992532;11496;160;56.528103050735;25.0407749316143;
Bln-1223515;549;28;66.6359078953965;25.4808742448254;
GrA-1403683;84;60;38.1782952146079;21.9009818108405;
OxA-1248872;186;40;28.6572118573548;32.4598937489232;
OxA-2804572;1431;17;22.9859721363219;10.1406610217409;
OxA-714143;8888;60;45.4602275470688;34.6371038597355;
Beta-1318164;724;51;48.7002578565157;47.4800948357176;
GrN-2021962;1082;70;26.4903730613765;-13.0391787480137;
OxA-2270814;9174;60;29.6287446134146;2.74446494634018;
KN-1514415;2022;80;30.6342196354561;11.9145897620942;
Ly-2152961;4205;50;28.2203386092471;-6.82375647767963;
GrA-250327;279;50;55.8311558902883;35.542852020769;
GrN-2976383;8432;50;58.4688813281024;52.6872741812191;
KN-878851;1712;70;47.7155020256238;50.1790794105945;
GrN-2589287;545;33;28.5689657106493;26.0561674539006;
Ua-2323163;1109;100;69.122017148799;17.244042987996;
Bln-2032019;676;90;24.2599091086592;29.9626195853547;
Ua-2466995;1258;50;22.6820112350437;34.6211353444648;
KN-211651;82;110;66.3025873240089;52.5333700994484;
Beta-2603844;3120;31;41.1887296170131;43.6421907364378;
KN-1713981;5131;100;33.2303330050252;-0.0469644003261596;
GrN-1642358;635;170;23.7502016380578;-0.276020457589577;
Beta-462116;6157;100;47.1939346708649;49.5619984144538;
Gif-981718;3114;40;24.0894474744634;-2.9342836220481;
Ly-2421193;1544;70;41.7781310214837;27.6843004914961;
GrA-2416044;4538;100;62.3326910479168;48.1200387184997;
OxA-310404;4096;40;45.4581628650202;27.2113833373514;
OxA-2815983;833;80;48.6341677436555;-3.51401127240765;
Beta-2920261;3892;45;29.0535002548646;19.6231601228559;
Ly-2286672;269;40;52.7353541822624;36.9422298344776;
GrN-2851686;731;520;40.7730130383787;35.6791795144183;
Ua-1100250;1003;40;50.1777541923299;33.6958890834848;
OxA-1453991;999;90;25.2685380265506;29.6863993908091;
GrA-679780;3798;30;24.2958459988962;31.4161723376399;
OxA-620952;1874;25;23.8453827792974;-14.6312029252157;
GrA-1098358;2149;36;39.2645457452236;26.2429101427137;
Ua-71872;557;120;36.8028015582454;28.8710343609885;
GrA-2617201;1942;25;37.3425760949727;-2.7184869725008;
KN-1659171;1826;35;28.8858146339102;26.7102518594297;
Ly-1675404;2527;31;51.3981961161097;55.5705498073731;
Beta-2923585;1594;20;39.4110021596766;45.1349901176917;
Beta-1382054;690;40;23.4009496589077;25.4938551027678;
Beta-1921159;8554;130;27.7002303031658;-9.50258092197931;
Bln-365904;2705;135;33.9802408371437;2.09170429943602;
Ly-2248824;5151;30;29.0839426034194;16.4124361354187;
Ua-1485917;2515;100;43.7886279763117;24.1068963242204;
Ua-3023535;933;45;53.5466794552252;37.714473022405;
OxA-1626710;295;30;25.8831917802612;-4.53344110166972;
Ua-126532;823;40;60.2668376020594;25.9781829270599;
Beta-526074;738;60;24.2844478687582;0.980800061114038;
GrN-240565;647;70;25.8452402169023;22.2308477936836;
Ly-580558;185;170;45.9279013735086;8.45458826107593;
OxA-1754281;1829;110;24.7483999775518;33.6061865387637;
KN-2393225;2222;60;57.3402111032233;32.0554545440475;
OxA-845420;809;31;31.4908578026744;22.2025253513043;
Ly-92276;2157;200;43.9923908212795;19.9017513898938;
Bln-2508017;156;190;39.4967111944217;21.837575791728;
Beta-2608499;3311;85;46.1276688213557;8.63096383676126;
GrN-40762;563;45;34.5782560800168;2.30833592230708;
GrA-1138667;1520;60;61.0768391366496;33.8381407981816;
Ly-1616148;1511;40;53.8093304173481;44.5584441731219;
OxA-2703960;3450;35;51.481301056901;7.11355532654119;
GrN-1327439;2871;100;49.2102992187238;31.0834392464805;
Ua-1752454;231;110;28.8316809057655;22.2109092398796;
Ly-1143765;2400;100;33.7787678227645;-4.72604322982596;
KN-1404549;3879;28;58.7049353674044;50.7558479696538;
Beta-1973416;698;91;52.1448936200899;18.7677567454192;
Bln-1089602;2020;31;31.3577650269551;-1.22585966039826;
Ly-3001131;3301;140;55.6155453207842;47.739190548725;
OxA-1787188;2374;120;54.3742806290213;18.5295877155389;
Beta-1508478;3485;39;45.5027227371886;42.0657343147998;
OxA-1321056;2399;72;54.4390377638837;28.8449666603601;
KN-2273473;932;94;40.7284206785517;38.2426806105154;
OxA-2041442;666;100;58.5651472012067;31.7539034457544;
Bln-554264;1195;40;38.2144133187649;-0.735415010915661;
Beta-1656665;641;65;39.4372856451795;45.1098743332767;
Beta-1458461;2796;197;29.9983738188188;35.7122753120321;
GrA-1278982;2547;350;34.9025551108836;40.4074899556265;
GrA-3034785;6338;70;48.1258470151067;-0.977675530989065;
Bln-1464922;9466;90;56.0753774772839;9.91433758650217;
Beta-306908;803;60;60.1073536622967;34.8575944716667;
Gif-1355693;2812;40;50.8702337104869;15.3734791167866;
Ly-1131579;2297;1100;46.9775245736655;30.7121320529997;
AA-520961;2423;55;31.35387008792;24.4864788549125;
Ly-2809069;4580;90;53.4517821574066;38.6105553877116;
Beta-1497192;9902;65;33.793770506829;-0.0324080991565338;
GrN-1203056;2261;22;45.2007631891642;1.82565988376482;
GrN-2087056;2521;38;21.3182598404464;7.97132593046873;
OxA-1330887;1006;20;48.4957452470859;22.9458692917577;
Beta-2252387;2063;40;55.0008737953487;40.0824025873721;
Ua-535963;159;65;47.4525189462103;4.10897545749082;
Ly-161760;8006;120;49.2766859521322;1.33488990241681;
KN-3102940;2023;70;46.5518137051982;23.2888685832363;
GrN-1474449;140;125;29.2626379620047;1.20042347467999;
GrN-3045295;3368;70;54.3780287658747;36.6487735293559;
GrN-666525;3094;34;46.098248711759;14.3944785297663;
Bln-1174697;2477;75;26.7516433158598;-2.60318543416351;
KN-854539;618;100;44.8614143949787;8.3881901252699;
KN-940056;1048;130;59.0130368754231;46.197905196186;
GrA-3049890;432;40;30.8200302009827;-9.77993510979786;
KN-2068408;2254;60;62.7746634857814;57.3039104369487;
Ly-1162755;980;100;26.8436216558035;-10.4478420082059;
OxA-241760;282;75;54.9296261852873;27.6200045026113;
GrA-1269005;841;62;39.2634681214521;42.9134680783344;
Beta-2215926;7663;20;39.9906315477704;16.5966517269348;
AA-2285521;19428;90;58.9038765339476;37.1442710860531;
Gif-2825007;1878;30;47.2535043299964;0.0779965862617008;
GrN-139077;4118;30;59.2861583090414;57.7423087024104;
OxA-664841;562;65;38.6283214688975;22.7139821627782;
Ua-962322;6182;60;55.2423365727443;41.6530032703279;
OxA-1386470;965;70;54.0143844250926;45.459978756327;
Ua-2244358;4866;30;45.5482067397872;20.4275288678952;
OxA-2812357;4103;50;59.2523262297488;51.6071276859287;
Ly-509121;204;150;68.1011667109977;15.5164187791371;
GrN-1590912;90;160;24.1851402416457;1.53905008970646;
KN-534533;3087;100;60.5948363286844;41.9931797555474;
OxA-2999485;124;55;48.1200715335465;20.4595693374341;
OxA-1725994;944;88;44.3774118623763;0.0161152422606041;
Beta-1119630;1775;65;50.6112865698203;20.822392607973;
GrN-2197817;1074;32;27.0371771393094;-9.5294452438334;
Gif-674986;2334;63;34.6264232339251;-2.72242468731483;
Gif-2687659;2428;100;57.3731504199258;27.9110738844003;
GrA-1499595;8891;45;69.8227430257664;60.023112512769;
AA-3023614;2486;70;52.5526405481723;42.617021931555;
GrA-782589;1179;24;53.0229803084157;-0.743456774639846;
GrN-638754;7416;100;59.066726628738;23.6566687460219;
AA-1086905;1859;45;22.7163238741058;33.1717033543509;
Bln-491902;2117;40;54.1000547429076;53.1709216644125;
GrN-2031180;518;240;31.6795781016486;4.41154016684363;
GrN-2837076;2876;80;21.1110377034245;24.4907276599083;
Ly-2110018;4161;200;40.1577558243943;46.1318718528643;
Beta-713761;8070;400;30.2526642517046;5.77637541306576;
Ly-465013;1382;70;23.2032062653469;9.59837919678089;
GrN-2791058;8845;30;52.7331732072643;10.2312608704169;
Gif-2331122;1591;55;63.8383646573568;56.518412159453;
Beta-1436828;775;40;37.1028665599446;39.4013582044082;
Beta-768331;7491;34;53.8155602248972;58.3881365198859;
Ly-2411919;1428;60;41.160020214175;22.5945310569183;
OxA-2776532;5577;150;32.1104320477282;37.1866970045118;
Beta-1821041;5372;140;24.7712950616701;29.0338087054907;
GrN-921120;1346;50;41.6796909768085;42.5032198894317;
OxA-1151579;673;83;29.8889342418408;31.2592781321392;
GrA-1199775;2683;44;29.7852982214345;-9.58979797345856;
AA-2590659;2822;35;28.2644445768425;-4.78286307383566;
GrA-1872720;2663;65;25.0015543443264;18.2984626109233;
KN-1232545;1823;46;22.0121149805513;7.11881257023262;
Beta-2938590;1551;115;47.989138610292;-3.55060845648184;
Bln-430322;2916;20;50.1627580425483;8.17141181966664;
OxA-2357728;649;21;31.1618261184694;21.3735564769896;
OxA-3151653;594;70;60.6667616649938;58.0455755333281;
GrN-2012163;2974;25;44.1516356746998;23.2897074648304;
OxA-2650106;1518;80;26.979766772484;26.84040790615;
GrA-833657;2986;31;38.654146749446;30.2240689299642;
OxA-1032046;5070;100;51.8284122808667;33.435409677648;
GrN-2006786;102;25;30.3952278684958;24.7114123173233;
Bln-2413519;71;38;46.8632759498283;13.9863480329189;
OxA-1899684;1820;50;22.459486237995;20.0460330704751;
Bln-191444;3507;45;44.3058969029404;3.65605909404809;
AA-2739153;2474;150;41.2987690972669;-1.86743141277802;
OxA-1032733;4190;40;44.324351615726;41.0253676715524;
Beta-2623925;2664;60;41.0665156160097;28.4424481167495;
OxA-1163528;2245;55;53.4332987079876;35.01181868156;
KN-522607;4351;190;65.930341039424;51.8453415821035;
Gif-736521;859;110;46.2952991710758;22.0509480357995;
Gif-1691168;5078;50;34.4207320345749;7.35295470051752;
GrN-2886175;649;45;26.9271414781472;-10.5239258373438;
Beta-181334;350;105;58.4658816091388;23.25711987153;
AA-1144255;1599;60;50.7509710620783;13.6758350292005;
Ly-2969426;6880;30;49.8560452730405;46.1636523747567;
Beta-1851096;2361;21;30.741785317904;10.5493954257677;
OxA-3132634;839;120;41.289366488231;45.0928587997436;
OxA-2435797;1270;40;41.3198645345058;-6.85610141989616;
Ua-1663780;2015;80;30.3879918665823;-7.66548607450115;
GrN-1923988;372;38;39.4854967430307;21.0721177333797;
Ly-1076111;1958;160;46.1232106326109;0.778864527745625;
Bln-1643924;4282;28;39.9031714401201;9.54679135436082;
Beta-2270875;747;80;24.7627716483915;12.7856547842582;
GrA-275721;350;50;45.4909618868523;39.8438302512075;
GrA-2331444;1869;55;33.2909633541014;-1.05014626689119;
OxA-3115416;5140;90;37.7623062669691;20.7998110766391;
GrN-948350;2818;70;22.5026845032767;8.33233813187564;
Bln-2377601;1662;35;29.4656409719594;3.22988485030276;
OxA-1114251;2762;30;23.8938224896317;21.6759803190723;
Beta-116676;2036;120;32.2672668546355;-7.69265637290029;
KN-1485239;2064;54;27.1836959667812;30.1471112268398;
GrN-622440;3616;65;46.3381943313197;-0.736986228754686;
OxA-3152348;3892;140;42.3844131069908;-2.16170642818519;
GrA-2306131;3203;40;49.5099160861831;38.5437312203614;
Gif-1225319;935;90;50.4940011344247;7.62072971678537;
OxA-2216871;495;80;25.2568419051676;8.14930472937703;
Beta-1100695;397;50;61.0240754344394;4.78104109577931;
OxA-2959926;4826;70;46.5292644368703;30.2509851315621;
Gif-890611;1292;60;51.9958845647333;26.3383017995828;
OxA-1286978;1874;80;49.1810518908524;32.0905723932394;
KN-1125660;5246;55;57.6648758659304;30.7221013771992;
KN-198167;1846;60;40.6369903653086;46.9736752103797;
Ua-2398141;1542;80;57.6806949671149;-4.82259617664668;
KN-3092160;410;170;56.1683301662771;21.9066837343105;
OxA-2639279;530;25;29.2950381233889;13.9546403181708;
Beta-2749799;6228;35;56.5278516003961;53.0304358272838;
Beta-2915195;2140;75;56.9506966025691;47.6667845493914;
GrA-1522467;8101;40;39.160190785999;45.9156523803027;
Ly-814991;6427;100;40.3106699154027;44.5429112176667;
GrN-2333436;2465;130;26.7775119699271;-2.48658906167176;
OxA-1382378;74;40;42.1722511356008;1.32945510062624;
GrN-1452813;810;40;36.4050646225744;1.62970484025552;
Gif-846662;3297;120;31.0075217757155;11.9635493222397;
OxA-1175781;115;100;50.4461974840278;6.09325150197702;
Ua-2403122;1760;60;25.4786720674442;4.47330285292;
GrN-622574;2132;55;24.9993337579267;25.089204816693;
Beta-59938;86;34;23.6818587876005;19.0892175737485;
OxA-1581853;9608;40;61.7260347774207;52.7695486136785;
OxA-218956;350;120;55.4619493403925;10.3415945372285;
OxA-1738202;2022;35;30.4776130459167;-0.637340563203185;
Beta-682569;4892;110;32.4091454307184;-6.9930804791456;
AA-2796353;684;850;61.753563459865;17.0069855477411;
GrA-2264623;1580;104;23.9358492866951;-12.2872684714448;
OxA-2066346;8840;40;41.3840034624507;43.4404598055416;
Beta-1071736;2236;50;67.028241616757;28.4542417136633;
GrA-1551198;8199;36;36.795941620303;7.79929642570099;
GrA-675953;3331;35;29.1858484566588;-8.96366803790404;
AA-2066431;481;90;57.5726352847567;40.6966410609108;
OxA-2106535;3223;80;36.8714409241352;9.38488195462489;
OxA-850042;2352;80;50.2870152437026;17.6373139027237;
Ua-2487531;294;40;60.8552616221604;6.21991953529729;
Bln-2980190;197;40;61.0993547319142;37.5510801212802;
Beta-944830;4744;100;40.21624702832;31.8914019289594;
OxA-1320339;1004;50;54.5348785245686;-3.06545468743021;
Ua-1995951;1681;90;54.0136257403552;25.3823065010563;
OxA-694104;2129;80;57.1993182010559;28.3780770756237;
OxA-2635281;10510;55;51.347675990974;57.8702297722845;
OxA-196063;1064;65;66.0490326566098;50.9784306611582;
KN-2822732;2321;170;25.1258611248267;13.1809339648536;
GrA-2845978;1343;25;55.7521185225276;59.1766348427505;
Bln-1049530;406;70;58.9948976357116;7.44472546546347;
Beta-3006627;5843;90;23.2844288501603;7.801709721962;
AA-59666;8427;70;46.6071894305807;13.438448481701;
Beta-3151610;674;105;52.7462485592189;54.0077603552738;
Beta-2756317;845;50;39.3974863572739;21.4854178347926;
Ly-2375433;2567;40;46.9389967962879;0.828766552155226;
KN-172966;7133;150;36.982655910485;35.0866263026834;
GrN-3103829;4664;140;49.5408891210435;16.0572508009924;
GrA-235315;2594;130;23.0525794040943;23.959060064959;
Bln-1402327;67;80;63.7569433910516;51.0844232094638;
OxA-271576;1361;45;26.144183911234;18.6353765834034;
Ly-1670962;1008;70;36.6666776515847;4.98774911460854;
Bln-1671268;2928;130;57.002388894117;50.0765222368365;
KN-2552174;2363;35;25.1508166938455;-0.21640360427321;
Beta-2236859;5977;120;45.58858200882;20.7465139817014;
GrN-934747;10642;70;30.554940498946;21.8566015339915;
GrN-518013;1341;55;65.8255248848642;47.0698870686428;
GrN-2959491;917;46;26.7443200994646;23.2779776444186;
OxA-1275293;4887;95;33.9587287325458;-3.33073311279801;
OxA-1027257;680;31;26.3499144020968;-10.488832524858;
GrA-681696;5090;120;55.6703905542008;36.3310791425316;
AA-2754278;2795;30;61.1603882348328;23.2834937542955;
Bln-2965539;1168;55;23.1666899134425;-14.4208865616213;
Ly-1221616;989;55;66.4748890462478;39.8074122875634;
Bln-2245708;655;70;37.2718084956721;38.6456817996904;
Ua-1946588;4570;35;46.59786930629;29.3526518846552;
OxA-2704350;527;50;42.1337583559204;25.3020373762342;
AA-998843;6891;20;62.747703728239;30.2260261751531;
Ua-2671972;4282;55;65.7727489077684;19.8879061140725;
OxA-2011050;868;50;60.2403241944884;8.59324099899736;
OxA-2628875;1737;40;43.7369754335507;6.9546089965971;
Gif-1144205;5472;40;32.0089326033974;10.5274604504263;
Bln-2391557;1234;90;54.2572888279473;42.2585327237766;
OxA-1701678;396;50;33.7346320838029;-1.32413330188566;
Bln-978909;5596;140;26.1781129011447;12.8057945600144;
KN-275271;1842;110;49.6364156412141;18.422022085487;
Beta-1419906;2936;100;41.217434187854;26.889231924549;
AA-2991566;2396;45;47.3886958655933;38.4864260440538;
OxA-2804054;87;90;60.7631804682923;55.113955723704;
Bln-3138767;7956;50;55.1743911409613;41.5187387252724;
Beta-1097330;871;50;34.8540052565886;5.95015083318218;
Bln-2984181;1855;40;28.4040670163262;-9.55862691570939;
OxA-2832807;2507;33;37.5719051670329;39.9803942330936;
OxA-1399023;163;22;41.0313732135945;27.2633688136768;
OxA-135599;1401;53;44.1307436104327;18.999296283612;
OxA-2493633;263;60;41.2324238790233;46.3086421791376;
Gif-2518810;862;91;28.0751469491044;-1.29077921794088;
KN-2251231;6280;90;40.2744395270792;28.3055993477636;
OxA-1015079;14744;39;40.2610845345934;34.4893173134581;
GrN-938949;1755;32;69.1689878894838;20.6575340400461;
AA-1182001;2933;170;51.7247609547254;40.0276558432673;
OxA-550136;528;43;56.6464547066714;34.2478773509856;
OxA-920279;3881;60;50.1349394110632;37.0641428806592;
OxA-795756;678;125;23.3302407847131;16.695396870447;
OxA-2127380;4994;70;27.2963442711535;3.75109902882814;
Beta-1415010;1654;41;52.5758965402022;5.94449497956718;
Beta-1679931;2125;60;39.203848691181;38.7656393602849;
Beta-1189530;62;70;44.4707233341747;8.94378929051279;
Beta-2226374;7627;40;53.2362424089542;12.0208469720595;
OxA-1990987;1075;35;69.2554688348843;48.8289177844179;
GrN-2239508;5229;65;59.7655751389115;49.0046377771083;
OxA-305030;2883;25;27.536940481383;-0.678153024641588;
Ua-483529;1717;250;63.9076417060882;38.2367372289959;
Ua-1997819;3185;45;29.3727662854509;-2.09118795249098;
OxA-1354719;1455;35;63.0264547809844;17.4203812314561;
GrN-3021621;4478;30;40.2974833806531;47.8417041218247;
Gif-154098;4362;270;25.2917439959689;10.0207910546781;
Bln-350570;1470;35;24.0405535419449;21.3099151546524;
Bln-1773911;581;37;30.8994447801755;10.765261585157;
Beta-814347;1724;40;47.9144373224806;-2.97093084443682;
Beta-2976945;53;45;53.1784390817757;35.8065708723942;
Beta-2093232;1166;45;26.9176040909184;12.2362441136192;
Beta-12643;68;160;24.095325287187;4.01938094457923;
GrN-1720135;456;70;41.5783217569077;42.7531401371222;
KN-1966392;5475;30;67.2860753480309;29.3378168753361;
GrA-2546848;730;70;55.5566760977782;35.2566628905683;
Bln-2168814;848;90;56.7465221835037;21.0989542027545;
GrN-940698;1570;95;23.1711131910355;5.9650106945608;
Ly-2292212;1308;70;59.6144334706149;7.28274403000506;
OxA-722216;1363;34;28.4058306714066;13.9408524930383;
GrN-1983923;576;100;45.2540449537215;26.531362940263;
Ly-678622;321;65;23.0731316259827;3.38205411435384;
GrA-1928103;38;60;40.4231792717399;39.9271221049512;
OxA-2866943;2430;25;25.83591154668;32.7051539891981;
OxA-78638;243;40;23.9399379244939;3.12859017980602;
OxA-1248819;33;40;35.449420299906;4.72406788624325;
OxA-504215;5386;35;41.2085634931492;-7.50818821903942;
Gif-1535846;1155;120;64.1491556537276;-15.8996521318595;
Gif-2067580;1812;80;28.5730666355724;19.4209632121108;
OxA-242212;950;60;29.7521716138705;29.5955746126919;
Ua-2685155;2899;70;39.7911327632422;30.3965876421322;
KN-317939;4120;65;25.0741309187356;26.0994648158696;
Ua-1758346;55;38;64.4047635787172;42.1821368364939;
Bln-1272292;6102;53;46.0926481415671;5.90055970972826;
Bln-355249;794;100;34.8128783829644;4.99971450087845;
GrN-2740633;6913;30;41.5703084335143;-0.916809632384036;
Bln-2041594;2861;40;43.3456491451105;3.4834639975771;
Ly-1270683;2664;80;25.4905978546164;22.3220934333863;
OxA-2853095;2880;120;55.1082730148738;-2.872982855099;
Bln-73306;311;46;28.4109287242476;-10.1541541343133;
GrN-1836002;147;60;29.3136372078063;28.5288293923289;
